volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	note	full_text
					Parents' magazine.  Vol. 25, no. 2, Feb. 1950.	B228279	1950-01-18	RE434	1978-01-20	Parents' Magazine Enterprises, Inc.|PCW						
					Geographic school bulletins.  Vol. 28, no. 14, Jan. 16, 1950.	B236869	1950-01-18	RE3867	1978-06-23	National Geographic Society|PCW						
				Bertha Spafford Vester, introd. by Lowell Thomas.	Our Jerusalem; an American family in the Holy City, 1881-1949.	A40155	1950-01-19	RE6290	1978-09-20	Horatio Vester|C						
					Permanent digest of American law reports annotated covering volumes 1-175 A L R.  Vol. 5: evidence to executive.	A40457	1950-01-19	RE215	1978-02-01	The Lawyers Co-operative Publishing Company & Bancroft-Whitney Company|PWH					Appl. states copyright is not claimed in any material secured from official U. S. Govt. sources.	
				Paul R. Halmos.	Measure theory.	A40801	1950-01-19	RE333	1978-02-02	Paul R. Halmos|A						
					The Nation.  Vol. 170, no. 3, Jan. 21, 1950.	B228685	1950-01-19	RE10274	1978-12-18	The Nation Associates, Inc.|PCW						
				R. R. Bowker Company.	Publishers weekly.  Vol. 157, no. 3, Jan. 21, 1950.	B230154	1950-01-19	RE1031	1978-03-21	Xerox Corporation|PCW						
					Thrilling western.  Vol. 62, no. 1, Mar. 1950.	B234126	1950-01-19	RE3995	1978-06-30	B. S. Inc|PCW						
				Rene Descartes, new translation & introd.: Laurence Julien Lafleur.	Discourse on method.	A40186	1950-01-20	RE8774	1978-12-01	Maxine G. Lafleur|E						
					The New Funk & Wagnalls encyclopedia.  Vol. 10-12.  General revision: Unicorn Publishers, Inc., employer for hire of Joseph Laffan Morse.	A40300	1950-01-20	RE7763	1978-11-03	Unicorn Press, Inc.|PWH						
				Sallie Lee Bell.	Until the day break.	A44681	1950-01-20	RE10594	1978-12-04	Ray S. Leininger|E						
				Belva Plain.	The Deeper spring; story.	B228667	1950-01-20	RE4347	1978-05-15	Belva Plain|A						
				Gwendolyn Brooks Blakely.	The Contemplation of suicide: the temptation of Timothy.	B229133	1950-01-20	RE2224	1978-04-10	Gwendolyn Brooks Blakely|A						
				Jerome Weidman.	The Measure of man.  Pt. 1.	B230610	1950-01-20	RE799	1978-03-03	Jerome Weidman|A						
					Good housekeeping.  Vol. 130, no. 2, Feb. 1950.	B230610	1950-01-20	RE7921	1978-11-02	The Hearst Corporation|PCW						
					Life.  Vol. 28, no. 4.	B231032	1950-01-20	RE4163	1978-06-29	Time, Inc.|PCW						
					AOPA pilot.  Feb. 1950.	B231962	1950-01-20	RE5140	1978-08-07	Aircraft Owners and Pilots Association|PCW						
					Congressional quarterly log weekly report.  Vol. 8, no. 3, Jan. 20, 1950.	B233910	1950-01-20	RE6909	1978-08-10	Congressional Quarterly, Inc.|PWH						
					The Volunteer choir.  Vol. 37, no. 6, Mar. 1950.	B234627	1950-01-20	RE106	1978-01-20	Lorenz Publishing Company|PCW						
					Hope is singing.  Music & words: Noel Benson, pseud. of Ira B. Wilson & Dorothy Abbott, pseud. of Elsie Duncan Yale.|The Volunteer choir, Mar. 1950	B234627	1950-01-20	RE108	1978-01-20	Lorenz Publishing Company|PWH						
					The Picture of Jesus.  Music & words: Walter R. Clarke.|The Volunteer choir, Mar. 1950	B234627	1950-01-20	RE109	1978-01-20	Lorenz Publishing Company|PWH						
					Geographic school bulletins.  Vol. 28, no. 15, Jan. 23, 1950.	B236870	1950-01-20	RE3868	1978-06-23	National Geographic Society|PCW						
				Norman Vincent Peale.	Easy way to an easy mind.	AA157439	1950-01-22	RE7423	1978-10-25	Foundation For Christian Living|PWH						
				Norman Vincent Peale.	The Touch that makes things turn out right.	AA157440	1950-01-22	RE7424	1978-10-25	Foundation For Christian Living|PWH						
				Paul L. Kirk.	Quantitative ultramicroanalysis.	A40244	1950-01-23	RE6563	1978-10-16	Reba L. Kirk|W						
				Stephen E. Fitzgerald.	Communicating ideas to the public.	A40287	1950-01-23	RE9940	1978-12-15	Thelma L. Fitzgerald|W						
				Carol Ryrie Brink.	Narcissa Whitman.	A40429	1950-01-23	RE9705	1978-12-14	Harper & Row, Publishers, Inc.|PWH						
				Roger Barton.	Advertising handbook.	A40481	1950-01-23	RE5967	1978-09-05	Roger Barton|A						
				Otto Kleppner.	Advertising procedure.	A40482	1950-01-23	RE6369	1978-09-19	Otto Kleppner|A						
				Roman McDougald.	The Woman under the mountain.	A40750	1950-01-23	RE6551	1978-09-22	Roman McDougald|A						
				Merriam Modell, pseud. of Evelyn Piper.	The Motive.	A40751	1950-01-23	RE5695	1978-06-20	Evelyn Piper|A						
				Dean Eugene McHenry.	The Third force in Canada: the Cooperative Commonwealth Federation, 1932-1948.	A43644	1950-01-23	RE11302	1978-12-08	Dean Eugene McHenry|A						
					The New York times index.  Vol. 37, no. 24, Dec. 16-23, 1949.  Editor: Joseph C. Gephart.	AA140616	1950-01-23	RE17061	1978-11-03	The New York Times Company|PWH						
				Desmond Young, with a foreword by Sir Claude Auchinleck.	Rommel.	AI2741	1950-01-23	RE4051	1978-05-15	Mary Joyce Young|W						
					Girls' fun & fashion magazine.  Vol. 5, no. 45, Mar. 1950.	B228858	1950-01-23	RE1305	1978-03-27	Parents' Magazine Enterprises, Inc.|PCW						
					The Choir herald.  Vol. 53, no. 6, Mar. 1950.	B235303	1950-01-23	RE110	1978-01-20	Lorenz Publishing Company|PCW						
					Behold the Lamb of God!  Music: Carrie B. Adams.|The Choir herald, Mar. 1950	B235303	1950-01-23	RE96	1978-01-20	Lorenz Publishing Company|PWH						
					Blessed is He.  Music: Roger C. Wilson.|The Choir herald, Mar. 1950	B235303	1950-01-23	RE93	1978-01-20	Lorenz Publishing Company|PWH						
					Lift high the triumph song.  Music: Elizabeth T. VanWoert.|The Choir herald, Mar. 1950	B235303	1950-01-23	RE92	1978-01-20	Lorenz Publishing Company|PWH						
					Now is Christ risen.  Music: Roger C. Wilson.|The Choir herald, Mar. 1950	B235303	1950-01-23	RE94	1978-01-20	Lorenz Publishing Company|PWH						
					The Choir herald, Mar. 1950|The Green hill far away.  Music arr. Rosemary Hadler, pseud. of Ellen Jane Lorenz.	B235303	1950-01-23	RE95	1978-01-20	Lorenz Publishing Company|PWH						
					The Choir herald, Mar. 1950|Triumphant voices.  Music, words & music arr. Stanley R. Trusselle, Fred B. Holton (Ira B. Wilson), & Lizzie DeArmond.	B235303	1950-01-23	RE97	1978-01-20	Lorenz Publishing Company|PWH						
					The Choir herald, Mar. 1950|Ye shall live also.  Music arr. & words: Ellen Jane Lorenz & Elsie Duncan Yale.	B235303	1950-01-23	RE91	1978-01-20	Lorenz Publishing Company|PWH						
					The Choir leader.  Vol. 57, no. 1, Mar. 1950.	B235305	1950-01-23	RE98	1978-01-20	Lorenz Publishing Company|PCW						
					The Choir leader, Mar. 1950|The King rides forth.  Music & words: Ira B. Wilson & Edith Sanford Tillotson.	B235305	1950-01-23	RE101	1978-01-20	Lorenz Publishing Company|PWH						
					The Choir leader, Mar. 1950|The Master of the morning.  Music arr. & words: Roger C. Wilson & Elsie Duncan Yale.	B235305	1950-01-23	RE99	1978-01-20	Lorenz Publishing Company|PWH						
					The Choir leader, Mar. 1950|The Risen Lord.  Music: John Finke, Jr.	B235305	1950-01-23	RE100	1978-01-20	Lorenz Publishing Company|PWH						
				Kenneth Clinton.	Let's read the Bible.	A40226	1950-01-24	RE7027	1978-10-10	Kenneth Clinton|A						
				Emmett A. Betts.	American adventures.	A40264	1950-01-24	RE22577	1978-12-28	Emmett A. Betts|A						
				Grace Paull.	The Wonderful baker.	A40575	1950-01-24	RE11737	1978-12-22	Grace Paull|A						
				Mabel Leigh Hunt.	The Wonderful baker.	A40576	1950-01-24	RE220	1978-01-30	American Fletcher National Bank & Trust Company|E					Story pub. in Feb. 1950 issue of Story parade.	
					The Journal of biological chemistry.  Vol. 182, no. 1.	B229103	1950-01-24	RE966	1978-03-06	American Society of Biological Chemists, Inc.|PCW						
					Roy Rogers comics.  Vol. 1, no. 27, Mar. 1950.	B234121	1950-01-24	RE19734	1978-12-29	Roy Rogers|A						
				Poul Anderson & Gordon R. Dickson.	Trespass!	B234483	1950-01-24	RE11902	1978-12-26	Gordon R. Dickson|A						
					Studies in income and wealth.  Vol. 12.	A40296	1950-01-25	RE2175	1978-04-07	National Bureau of Economic Research, Inc.|PWH						
				William S. Newman, pref. by Arthur Loesser, illustrated by John V. Allcott.	The Pianist's problems; a modern approach to efficient practice and musicianly performance.	A40312	1950-01-25	RE5287	1978-08-09	William S. Newman|A						
				Austin Faulks Macdonald.	American state government and administration.	A40447	1950-01-25	RE5154	1978-08-07	Austin Faulks Macdonald|A						
				Claudius Osborne Johnson.	Government in the United States|State and local government.	A40448	1950-01-25	RE6659	1978-07-24	Mary W. Johnson|W					Basic content extracted from Government in the United States, 4th ed., by the same author.	
				H. J. Barre & L. L. Sammet.	Farm structures.	A40450	1950-01-25	RE6564	1978-10-16	H. J. Barre|A||L. L. Sammet|A						
				Peter Field, pseud. of Robert J. Hogan.	Blacksnake trail; a Powder Valley Western.	A40473	1950-01-25	RE7518	1978-10-27	Robert J. Hogan|A						
				Lewis Meriam, Karl T. Schlotterbeck & Mildred M. Maroney.	The Cost and financing of social security.	A40969	1950-01-25	RE9028	1978-12-22	The Brookings Institution|PWH						
				Singer Manufacturing Company.	Instructions for using Singer sewing machine 17-41.  Form 20451, rev. Jan. 1950.	AA141349	1950-01-25	RE2050	1978-04-03	The Singer Company|PWH						
					Psychosomatic medicine.  Vol. 11, no. 5, Sept.-Oct. 1949.	B229693	1950-01-25	RE11722	1978-12-22	American Psychosomatic Society, Inc.|PCW						
				Ted Key.	Hazel.|The Saturday evening post, Jan. 28, 1950	B229822	1950-01-25	RE10491	1978-12-29	Ted Key|A						
				Charles Yerkow.	Deep dive; a short story.|The Elks magazine, Feb. 1950	B235196	1950-01-25	RE6042	1978-10-02	Charles Yerkow|A						
					Head of a girl (front)  Anon., French (probably 18th century), author of renewable matter: The Frick Collection.	H1483	1950-01-25	RE6830	1978-10-13	The Frick Collection|PWH						
					Head of a boy (front)  Anon., French (probably 18th century), author of renewable matter: The Frick Collection.	H1484	1950-01-25	RE6831	1978-10-13	The Frick Collection|PWH						
				Tiziano Aspetti, author of renewable matter: The Frick Collection.	Mars (front)|Perseus (front)	H1485	1950-01-25	RE6832	1978-10-13	The Frick Collection|PWH					Now known as Mars (front)	
					Hercules and The Hydra (right front)  School of Giovanni Bologna, author of renewable matter: The Frick Collection.	H1486	1950-01-25	RE6833	1978-10-13	The Frick Collection|PWH						
					Hercules and the Hydra (front)  School of Giovanni Bologna, author of renewable matter: The Frick Collection.	H1487	1950-01-25	RE6834	1978-10-13	The Frick Collection|PWH						
				Giovanni Bologna, author of renewable matter: The Frick Collection.	Nessus and Deianira (back)	H1488	1950-01-25	RE6835	1978-10-13	The Frick Collection|PWH					Now known as Nessus and Deianira, back, attr. to Adriaen DeVries.	
				Giovanni Bologna, author of renewable matter: The Frick Collection.	Nessus and Deianira (front)	H1489	1950-01-25	RE6836	1978-10-13	The Frick Collection|PWH					Now known as Nessus and Deianira, front, attr. to Adriaen DeVries.	
					Cantering horse (front)|Horse (after the antique--(front)  Paduan school (?), author of renewable matter: The Frick Collection.	H1490	1950-01-25	RE6837	1978-10-13	The Frick Collection|PWH					Now known as Cantering horse (front), Paduan, early 16th century.	
					Infant faun (front)  Paduan school, author of renewable matter: The Frick Collection.	H1491	1950-01-25	RE6838	1978-10-13	The Frick Collection|PWH					Now known as Infant faun, front, by Caspar Gras.	
					Queen Tomyris with the head of Cyrus, King of Persia (front)  Paduan school, author of renewable matter: The Frick Collection.	H1492	1950-01-25	RE6839	1978-10-13	The Frick Collection|PWH					Now known as Queen Tomyris with the head of Cyrus, front, by Severo DaRavenna.	
					Atlas supporting the Globe of Heaven|Atlas with lamp and inkstand (left front)  School of Riccio, author of renewable matter: The Frick Collection.	H1493	1950-01-25	RE6840	1978-10-13	The Frick Collection|PWH					Now known as Atlas supporting the Globe of Heaven, workshop of Riccio.	
					Satyr mother with child satyr|Satyress and young satyr (front)  School of Riccio, author of renewable matter: The Frick Collection.	H1494	1950-01-25	RE6841	1978-10-13	The Frick Collection|PWH					Now known as Satyr mother with child satyr, Nuremburg, last quarter 16th century.	
				Riccio, author of renewable matter: The Frick Collection.	Naked female figure|Susanna (front)	H1495	1950-01-25	RE6842	1978-10-13	The Frick Collection|PWH					Now known as Naked female figure, attributed to Riccio.	
				Ricco, author of renewable matter: The Frick Collection.	Triton and Nereid (front)	H1496	1950-01-25	RE6843	1978-10-13	The Frick Collection|PWH						
				Riccio, author of renewable matter: The Frick Collection.	Bound satyr with inkstand (right front)|Triangular lamp with a bound satyr (right front)	H1497	1950-01-25	RE6844	1978-10-13	The Frick Collection|PWH					Now known as Triangular lamp with a bound satyr (right front) attr. to Severo DaRavenna.	
					18th century French clock (front)  Works by Ferdinand Berthoud, author of renewable matter: The Frick Collection.	J6251	1950-01-25	RE6847	1978-10-13	The Frick Collection|PWH						
				Frances Crane.	The Daffodil blonde.	A40282	1950-01-26	RE38162	1978-03-17	Frances Crane|A						
				O. Preston Robinson & Christine H. Robinson.	Successful retail salesmanship.	A40483	1950-01-26	RE817	1978-02-24	O. Preston Robinson|A||Christine H. Robinson|A						
					The Nation.  Vol. 170, no. 4, Jan. 28, 1950.	B228955	1950-01-26	RE10275	1978-12-18	The Nation Associates, Inc.|PCW						
					Changing times, the Kiplinger magazine.  Vol. 4, no. 2, Feb. 1950.	B229675	1950-01-26	RE7684	1978-11-01	The Kiplinger Washington Editors, Inc.|PWH						
					Publishers weekly.  Vol. 157, no. 4, Jan. 28, 1950.	B230155	1950-01-26	RE1858	1978-04-13	Xerox Corporation|PCW						
				Bernard J. Reines.	Adopted son.	DU23037	1950-01-26	RE7952	1978-11-09	Bernard J. Reines|A						
				Paulena Nickell & Jean Muir Dorsey.	Management in family living.	A40478	1950-01-27	RE5814	1978-09-18	Paulena Nickell|A||John M. Dorsey|C						
				Philip Lesly.	Public relations handbook.	A40484	1950-01-27	RE818	1978-02-24	Philip Lesly|A						
				John Paul Adams, pseud. of Alexander Samalman.	Picture quiz book.	A40494	1950-01-27	RE13084	1978-12-12	B. S. Inc|PWH						
				Jane Porter, adapted by Albert L. Kanter.	The Scottish chiefs.	AA141957	1950-01-27	RE2144	1978-03-13	Frawley Enterprises|PWH						
				Jan Stransky.	East wind over Prague.	AI2994	1950-01-27	RE8419	1978-03-20	Jan Stransky|A	U.S. ed. pub.|1951-01-03|A52241					
					Chemical abstracts.  Vol. 44, no. 2, Jan. 25, 1950.	B230046	1950-01-27	RE8803	1978-12-18	American Chemical Society|PCW						
					Life.  Vol. 28, no. 5.	B230607	1950-01-27	RE4161	1978-06-29	Time, Inc.|PCW						
				William Gault.	The Corpse and the cackle-bladder.	B231057	1950-01-27	RE8829	1978-10-02	William Gault|A						
				Pearl S. Buck.	The Tryst.	B231704	1950-01-27	RE12124	1978-12-22	Janice C. Walsh|C||Richard S. Walsh|C||John S. Walsh|C||Henriette C. Teusch|C||Chieko C. Singer|C||Jean C. Lippincott|C||Edgar S. Walsh|C||Carol Buck|C						
					Fordham law review.  Vol. 18, no. 2, Nov. 1949.	B231888	1950-01-27	RE317	1978-01-27	Fordham University|PCW						
					Congressional quarterly log weekly report.  Vol. 8, no. 4, Jan. 27, 1950.	B233911	1950-01-27	RE6910	1978-08-10	Congressional Quarterly, Inc.|PWH						
					The Organist.  Vol. 54, no. 1, Mar. 1950.	B234694	1950-01-27	RE102	1978-01-20	Lorenz Publishing Company|PCW						
					Geographic school bulletins.  Vol. 28, no. 16, Jan. 30, 1950.	B236871	1950-01-27	RE3869	1978-06-23	National Geographic Society|PCW						
				Norman Vincent Peale.	Courage to overcome every difficulty.	AA157441	1950-01-29	RE7425	1978-10-25	Foundation For Christian Living|PWH						
				Eugene Gamber.	Your guide to successful singing.	A40592	1950-01-30	RE7817	1978-11-06	Eugene Gamber|A						
				Hugh C. Bickford.	Successful tax practice.	A40685	1950-01-30	RE819	1978-02-24	Hugh C. Bickford|A						
				H. C. Trimble, F. C. Bolser & T. L. Wade, Jr.	Basic mathematics for general education.	A40854	1950-01-30	RE6372	1978-09-19	H. C. Trimble|A||F. C. Bolster|A||T. L. Wade, Jr.|A						
				Eugene A. Nida.	Learning a foreign language.	A41694	1950-01-30	RE2672	1978-05-04	Eugene A. Nida|A						
				Uncle Joe, pseud. of Joseph Francis Weber.	The Man behind the bar.	AA140529	1950-01-30	RE34143	1978-12-26	Joseph Thomas Weber|C						
					World's finest comics.  No. 45, Apr.-May 1950.	B230500	1950-01-30	RE407	1978-02-07	Comics, Inc.|PWH						
					Life.  Vol. 8, no. 4.	B232268	1950-01-30	RE4166	1978-06-29	Time, Inc.|PCW						
				Ivan C. Crawford.	Legal phases of engineering; contracts & specifications.	A40495	1950-01-31	RE5945	1978-09-05	Helen Lee Crawford|W						
				Gail Hoffman.	The Land and people of Israel.	A40595	1950-01-31	RE13609	1978-12-29	Hana Hoffman Elbert|NK						
				Thomas Pierce Johnson, Jr. & Maryn Dash Johnson.	The Christmas ride of Elmo the Elf.	AA140848	1950-01-31	RE1367	1978-03-14	Thomas Pierce Johnson, Jr.|A||Maryn Dash Johnson|A						
					Stop and look coloring book.  No. 920.  Text & ill. throughout: Ruby Patricia Nilli, Lillian Emily Billington & Jack Crowe.	AA148145	1950-01-31	RE5411	1978-08-25	Lowe, Inc.|PWH						
				Margaret Culkin Banning.	A Girl's best friend.|The American magazine, Feb. 1950	B229347	1950-01-31	RE9416	1978-03-31	Margaret Culkin Banning|A						
				Adele DeLeeuw.	The Smartest pony.  No. 1.	B229682	1950-01-31	RE14562	1978-12-05	Adele DeLeeuw|A						
					Motor boating.  Vol. 85, no. 2, Feb. 1950.	B230287	1950-01-31	RE9975	1978-12-20	The Hearst Corporation|PCW						
					The Short talk bulletin.  Vol. 28, no. 2, Feb. 1950.	B231664	1950-01-31	RE5120	1978-07-07	The Masonic Service Association of the United States|PWH						
				Alfred McClung Lee.	Implementation of opinion survey standards.	B231863	1950-01-31	RE126	1978-03-20	Alfred McClung Lee|A						
				Ralph Leslie Johns.	Psychology in everyday living.	A40563	1950-02-01	RE812	1978-02-23	Ralph Leslie Johns|A						
				John S. Diekhoff.	Democracy's college; higher education in the local community.	A40565	1950-02-01	RE7749	1978-11-13	Vera J. Diekhoff|W						
				Nathan W. Ackerman & Marie Jahoda.	Anti-Semitism and emotional disorder; a psychoanalytic interpretation.	A40566	1950-02-01	RE6683	1978-10-05	The American Jewish Committee|PWH						
				Thurman S. Peterson.	Elements of calculus.	A40567	1950-02-01	RE6660	1978-07-24	Helen M. Peterson|W						
				Margaret Elizabeth Mulac & Marian Susan Holmes, ill.: George E. Mathews.	The School game book.	A40568	1950-02-01	RE3040	1978-05-15	Margaret E. Mulac|A||Marian S. Holmes|A						
				Frederick Lewis Allen.	Articles or stories?|The Writer's book	A40569	1950-02-01	RE6795	1978-08-10	Agnes Rogers Allen|W						
