volume	part	number	page	auth	titl	oreg	odat	id	dreg	claimants	previous	new_matter	see_also_ren	see_also_reg	publ	note	full_text
					Bugs Bunny; comic strip.	BB23913	1963-01-07	RE528464	1991-05-20	Warner Brothers, Inc.|PWH							
				August Strindberg, English translation: Michael Meyer.	Playing with fire; a play in one act.	DF1641	1963-01-07	RE530906	1991-04-18	Michael Meyer|A							
					Denver street map.  Prepared for California Oil by H. M. Gousha Company, a division of Simon & Schuster.	F34546	1963-01-07	RE536136	1991-07-10	Simon & Schuster|PWH							
					Puerto Rico street map.  Prepared for Compania Petrolera California by H. M. Gousha Company, a division of Simon & Schuster.	F34595	1963-01-07	RE536149	1991-07-10	Simon & Schuster|PWH							
				Cleveland L. Woodward.	Boy Jesus on hilltop; painting.	GP38168	1963-01-07	RE555083	1991-11-21	Abingdon Press|PWH							
					Mickey Mouse; cartoon strip.  Jan. 14-19, 1963.	K66588	1963-01-07	RE506907	1991-09-13	Walt Disney Company|PWH							
					Donald Duck; cartoon strip.  Jan. 14-19, 1963.	K66592	1963-01-07	RE506935	1991-09-13	Walt Disney Company|PWH							
				Antony Trew.	Two hours to darkness.	UCC work	1963-01-07	RE583014	1991-11-19	Antony Trew|A							
				P. M. Hubbard.	Flush as may.	UCC work	1963-01-07	RE552644	1991-11-12	Caroline Dumonteil|C||Jane Phillips|C||Peter Hubbard|C							
				Lucy Walker a.k.a. (Dorothy Lucy Sanders)	The Call of the pines.	UCC work	1963-01-07	RE563104	1991-11-29	Colin Creeth Sanders|C							
				Ernest Gordon.	Miracle on the River Kwai.	UCC work	1963-01-07	RE583009	1991-11-19	Ernest Gordon|A							
				Howard Mumford Jones & I. Bernard Cohen.	A Treasury of scientific prose: a nineteenth-century anthology.	A604167	1963-01-08	RE566088	1991-12-27	Bessie Zaban Jones|W||I. Bernard Cohen|A							
				Richard Warren.	Surgery.	A604359	1963-01-08	RE562129	1991-12-19	Richard Warren|A							
				Henry T. Ricketts, Richard L. Landau & C. Knight Aldrich.	The Medical clinics of North America.  Vol. 47, no. 1, Jan. 1963.  Chicago number.  Endocrine, metabolic, and nutritional disorders.	A604559	1963-01-08	RE562132	1991-12-19	W. B. Saunders Company|PCW							
					Nostalgia, USA.  Text: R. L. Duffus.	A604685	1963-01-08	RE558242	1991-12-04	Leah-Louise Duffus|W							
				Jack Schaefer.	The Plainsmen.	A604695	1963-01-08	RE565646	1991-11-14	Louise Schaefer|W							
				Jack Schaefer, ill.: Lorence Bjorklund.	The Plainsmen.	A604695	1963-01-08	RE560112	1991-12-10	Louise Schaefer|W							
					Advance California appellate reports.  Vol. 24, no. 1.	A608387	1963-01-08	RE565900	1991-12-30	Thomson Legal Publishing Company|PWH							
				Rolland R. Smith, Francis G. Lankford, Jr., & Joseph N. Payne.	Contemporary algebra.  Bk. 2.	A609016	1963-01-08	RE561936	1991-12-19	Francis G. Lankford, Jr.|A||Joseph Payne|A||Joyce Smith|NK							
				W. Oren Parker &  Harvey K. Smith.	Scene design and stage lighting.	A609020	1963-01-08	RE521960	1991-12-12	W. Oren Parker|A							
					West's California reporter.  Vol. 24: cases argued and determined in the Supreme Court, District Courts of Appeal, Appellate Department, Superior Court.	A609034	1963-01-08	RE542800	1991-08-19	West Publishing Company|PWH							
					West's Pacific digest.  Vols. 34-35.	A609037	1963-01-08	RE542741	1991-08-19	West Publishing Company|PWH							
				Robert E. Mueller.	Inventivity.	A609650	1963-01-08	RE562781	1991-12-23	Robert E. Mueller|A							
				C. A. Stark, employee for hire of General Motors Corporation.	Operating manual, models TDH and TDM 4518, 4519, 5303, 5304, SDH and SDM 4502, 5302.  No. X-6340.	A615594	1963-01-08	RE563039	1991-12-23	GMC Truck & Coach Division General Motors Corporation|PWH							
					Chicago daily tribune.  Vol. 122, no. 7, Jan. 8, 1963.	B10995	1963-01-08	RE513525	1991-01-02	Chicago Tribune Company|PCW							
					The Christian Science monitor, Boston.  Vol. 55, no. 36, Jan. 8, 1963.	B11007	1963-01-08	RE514162	1991-01-14	Christian Science Publishing Society|PWH							
					The Wall Street journal.  Vol. 161, no. 5, Jan. 8, 1963.	B11024	1963-01-08	RE566071	1991-12-30	Dow Jones & Company, Inc.|PCW							
					The Washington post and times herald.  Vol. 86, no. 34, Jan. 8, 1963.	B11238	1963-01-08	RE560169	1991-12-23	Washington Post Company|PCW							
					Daily variety.  Vol. 118, no. 20, Jan. 8, 1963.	B12540	1963-01-08	RE507127	1991-09-17	Daily Variety, Ltd.|PWH							
					The New York times.  Vol. 112, no. 38335, Jan. 8, 1963.	B12634	1963-01-08	RE517514	1991-01-24	New York Times Company|PCW							
					Your new baby.  No. 164, Feb. 1963.	B13822	1963-01-08	RE557555	1991-12-02	Gruner & Jahr USA Publishing|PCW							
					Dow Jones news service, New York.  Jan. 8, 1963.	B14555	1963-01-08	RE522041	1991-12-30	Dow Jones & Company, Inc.|PCW							
					Los Angeles times.  Vol. 82, no. 37, Jan. 9, 1963.	B14991	1963-01-08	RE558432	1991-12-24	Times-Mirror Company|PCW							
					TV guide.  Vol. 11, no. 2, Jan. 12, 1963.	B15140	1963-01-08	RE547972	1991-10-03	News America Publications, Inc.|PCW							
					Journal of the Optical Society of America.  Vol. 53, no. 1, Jan. 1963.	B15420	1963-01-08	RE521432	1991-11-04	American Institute of Physics|PCW							
					Newsweek.  Vol. 61, no. 2, Jan. 14, 1963.	B15450	1963-01-08	RE557207	1991-12-12	Newsweek, Inc.|PWH							
					North Western reporter, second series.  Vol. 118, no. 3, Jan. 9, 1963.	B16287	1963-01-08	RE542461	1991-08-19	West Publishing Company|PWH							
					South Western reporter, second series.  Vol. 362, no. 2, Jan. 8, 1963.	B16296	1963-01-08	RE542147	1991-08-19	West Publishing Company|PWH							
					General digest, third series.  Vol. 21, no. 2, Dec. 1962.	B16314	1963-01-08	RE542247	1991-08-19	West Publishing Company|PWH							
					The Bride's magazine.  Vol. 29, no. 3, spring 1963.	B16986	1963-01-08	RE526545	1991-04-15	Conde Nast Publications, Inc.|PCW||Division|PCW							
					The Instructor.  Vol. 98, no. 1, Jan. 8, 1963.	B17949	1963-01-08	RE535105	1991-07-15	Corporation of the President of the Church of Jesus Christ of Latter-Day Saints|PCW							
					The American home.  Vol. 66, no. 1, Jan.-Feb. 1963.	B18617	1963-01-08	RE554990	1991-11-26	Hearst Corporation|PCW							
					South Atlantic quarterly.  Vol. 62, no. 1, winter 1963.	B19013	1963-01-08	RE517541	1991-02-15	Duke University Press|PCW							
				Harry Harrison.	Captain Honario Harpplayer, RN.|The Magazine of fantasy and science fiction, Mar. 1963	B19564	1963-01-08	RE534150	1991-07-02	Harry Harrison|A							
					The Magazine of fantasy and science fiction.  Vol. 24, no. 3, Mar. 1963.	B19564	1963-01-08	RE562342	1991-12-19	Mercury Press, Inc.|PCW							
					National review.  Vol. 14, no. 1, Jan. 8, 1963.	B21328	1963-01-08	RE520397	1991-03-22	National Review, Inc.|PCW							
					Ethics.  Vol. 73, no. 2.	B21885	1963-01-08	RE540227	1991-08-12	University of Chicago|PCW							
					Humpty Dumpty's magazine.  Vol. 11, no. 105, Feb. 1963.	B24294	1963-01-08	RE550955	1991-11-06	Benjamin Franklin Literary & Medical Society, Inc.|PCW							
					EC & M.  Vol. 62, no. 3, Mar. 1963.|Electrical construction and maintenance.	B27490	1963-01-08	RE558299	1991-12-17	Intertec Publishing Corporation|PWH							
				Goldoni, translation: W. H. Auden & Chester Kallman.	Archifanfaro; comic opera in 3 acts.|It's always too late to learn.	DU56852	1963-01-08	RE546740	1991-09-25	Edward Mendelson|E							
				Sumner Arthur Long & George Abbott.	Never too late; a play.	DU57001	1963-01-08	RE507864	1991-01-15	George Abbott|A							
					Never too late; a comedy in three acts.  Additions & revisions: Sumner Arthur Long & George Abbott.	DU57001	1963-01-08	RE534458	1991-01-23	Sumner Arthur Long|A							
				Andrew G. Hagstrom.	Hagstrom's Map of 50 mile radius from New York City, Columbus Circle.  Map no. 2501A.|Map of 50 mile radius from  New York City, Columbus Circle	F33705	1963-01-08	RE562473	1991-12-31	Hagstrom Map Company, Inc.|PWH							
					Fresno street map.  Prepared for Signal Oil by H. M. Gousha Company, a division of Simon & Schuster.	F34547	1963-01-08	RE536137	1991-07-10	Simon & Schuster|PWH							
					Cooperative school and college ability tests; handbook level U.	A137651	1963-01-09	RE527180	1991-03-11	Educational Testing Service|PWH							
				Daniel Stern.	Who shall live, who shall die.	A604010	1963-01-09	RE528226	1991-04-18	Daniel Stern|A							
				Welles Hangen.	After Nehru, who?	A604085	1963-01-09	RE561928	1991-12-19	Welles Hangen|A							
				Helen Hennessy Vendler.	Yeat's Vision and the later plays.	A604092	1963-01-09	RE581109	1991-07-29	Helen Hennessy Vendler|A							
				Leo J. Brueckner, Elda L. Merton & Foster E. Grossnickle.	Practice to accompany Using number ideas.  Grade 5.	A607792	1963-01-09	RE566489	1991-12-30	Richard G. Brueckner|C||Foster E. Grossnickle|A							
				A. James Heins.	Constitutional restrictions against state debt.	A609384	1963-01-09	RE546551	1991-08-20	A. James Heins|A							
				R. Murray Thomas and Sherwin G. Swartout.	Integrated teaching materials: how to choose, create, and use them.	A613436	1963-01-09	RE545146	1991-08-07	R. Murray Thomas|A||Sherwin G. Swartout|A							
					Superman.  Jan. 21, 1963.	A617023	1963-01-09	RE549221	1991-10-31	DC Comics, Inc.|PWH							
				Francis Clifford, pseud. of Arthur Leonard Bell Thompson.	The Green fields of Eden.	AFO38664	1963-01-09	RE564965	1991-12-24	Mark Thompson|C||Peter Bell Thompson|C							
					The Washington post and times herald.  Vol. 86, no. 35, Jan. 9, 1963.	B12531	1963-01-09	RE560177	1991-12-23	Washington Post Company|PCW							
					Daily variety.  Vol. 118, no. 21, Jan. 9, 1963.	B12542	1963-01-09	RE507129	1991-09-17	Daily Variety, Ltd.|PWH							
					The Christian Science monitor, Boston.  Vol. 55, no. 37, Jan. 9, 1963.	B12628	1963-01-09	RE514166	1991-01-14	Christian Science Publishing Society|PWH							
					The Wall Street journal.  Vol. 161, no. 6, Jan. 9, 1963.	B12666	1963-01-09	RE566077	1991-12-30	Dow Jones & Company, Inc.|PCW							
					Dow Jones news service, New York.  Jan. 9, 1963.	B14552	1963-01-09	RE522038	1991-12-30	Dow Jones & Company, Inc.|PCW							
					Chicago daily tribune.  Vol. 122, no. 8, Jan. 9, 1963.	B14889	1963-01-09	RE513536	1991-01-02	Chicago Tribune Company|PCW							
					Los Angeles times.  Vol. 82, no. 38, Jan. 10, 1963.	B14981	1963-01-09	RE558424	1991-12-24	Times-Mirror Company|PCW							
					Mathematics of computation.  Vol. 17, no. 81, Jan. 1963.	B15317	1963-01-09	RE525469	1991-02-11	American Mathematical Society|PCW							
					Chemical abstracts.  Vol. 58, no. 1, Jan. 7, 1963.	B15362	1963-01-09	RE549662	1991-11-04	American Chemical Society|PCW							
					Chemical titles.  No. 1, Jan. 7, 1963.	B15363	1963-01-09	RE549663	1991-11-04	American Chemical Society|PCW							
					The Journal of chemical physics.  Vol. 37, no. 12, Dec. 15, 1962.	B15421	1963-01-09	RE502151	1991-01-07	American Institute of Physics|PCW							
					Pacific reporter, second series.  Vol. 376, no. 5, Jan. 11, 1963.	B16290	1963-01-09	RE542999	1991-08-19	West Publishing Company|PWH							
					South Eastern reporter, second series.  Vol. 128, no. 5, Jan. 10, 1963.	B16293	1963-01-09	RE542463	1991-08-19	West Publishing Company|PWH							
				George Gaylord Simpson.	Biology and the nature of science.	B16330	1963-01-09	RE561241	1991-12-16	Joan S. Burns|C||Helen Vishniac|C||Elizabeth Wurr|C							
					Baby care manual.  1st quarter 1963.	B17149	1963-01-09	RE557458	1991-12-02	Griner & Jahr USA Publishing|PCW							
					Senior scholastic.  Vol. 81, no. 14, Jan. 9, 1963.	B19135	1963-01-09	RE539371	1991-08-08	Scholastic, Inc.|PCW							
					Junior scholastic.  Vol. 51, no. 14, Jan. 9, 1963.	B19136	1963-01-09	RE537213	1991-07-26	Scholastic, Inc.|PCW							
					World week.  Vol. 41, no. 14, Jan. 9, 1963.	B19137	1963-01-09	RE539372	1991-08-08	Scholastic, Inc.|PCW							
					Practical English.  Vol. 33, no. 14, Jan. 9, 1963.	B19138	1963-01-09	RE537675	1991-08-02	Scholastic, Inc.|PCW							
					Newstime.  Vol. 21, no. 14, Jan. 9, 1963.	B19139	1963-01-09	RE537676	1991-08-02	Scholastic, Inc.|PCW							
					News explorer.  Vol. 11, no. 14, Jan. 9, 1963.	B19140	1963-01-09	RE537214	1991-07-26	Scholastic, Inc.|PCW							
					News trails.  Vol. 5, no. 14, Jan. 9, 1963.	B19141	1963-01-09	RE537677	1991-08-02	Scholastic, Inc.|PCW							
					News ranger.  Vol. 5, no. 14, Jan. 9, 1963.	B19142	1963-01-09	RE538956	1991-08-02	Scholastic, Inc.|PCW							
					News pilot.  Vol. 5, no. 14, Jan. 9, 1963.	B19143	1963-01-09	RE538957	1991-08-02	Scholastic, Inc.|PCW							
					Science world, edition 1.  Vol. 5, no. 8, Jan. 9, 1963.	B19144	1963-01-09	RE538785	1991-08-02	Scholastic, Inc.|PCW							
					Science world.  Edition 2.  Vol. 12,  no. 8, Jan. 9, 1963.	B19145	1963-01-09	RE539408	1991-08-06	Scholastic, Inc.|PCW							
					The New York times.  Vol. 112, no. 38336, Jan. 9, 1963.	B39713	1963-01-09	RE517447	1991-01-24	New York Times Company|PCW							
					Trains.  Vol. 23, no. 4, Feb. 1963.	B42947	1963-01-09	RE534040	1991-06-24	Kalmbach Publishing Company|PCW							
				Horton Foote.	Tomorrow; a play.	DP4978	1963-01-09	RE554348	1991-10-23	Horton Foote|A						Adapted from a story by William Faulkner.	
				Andrew G. Hagstrom.	Hagstrom's Map How to get in and out of New York by automobile and supplement.  Map no. 2510A.	F33706	1963-01-09	RE562474	1991-12-31	Hagstrom Map Company, Inc.|PWH							
				Stanley Edmunde Brock.	Hunting in the wilderness; big game hunting north of the Amazon.	UCC work	1963-01-09	RE526774	1991-03-14	Stanley Edmunde Brock|A							
					Analytic geometry.  Form A.	A137970	1963-01-10	RE527187	1991-03-11	Educational Testing Service|PWH							
					Analytic geometry.  Form B.	A137971	1963-01-10	RE527188	1991-03-11	Educational Testing Service|PWH							
					Biology.  Form B.	A144536	1963-01-10	RE527201	1991-03-11	Educational Testing Service|PWH							
					Biology.  Form A.	A144537	1963-01-10	RE527202	1991-03-11	Educational Testing Service|PWH							
				Nicholas V. Riasanovsky.	A History of Russia.	A604353	1963-01-10	RE557814	1991-12-03	Nicholas V. Riasanovsky|A							
				H. L. A. Hart.	Law, liberty, and morality.	A604361	1963-01-10	RE527321	1991-01-22	H. L. A. Hart|A							
				D. Allan Firmage.	Fundamental theory of structures.	A604366	1963-01-10	RE555219	1991-11-25	D. Allan Firmage|A							
				Robert W. Voorhees, employee for hire of Funk & Wagnalls Company, Inc.	Funk & Wagnalls Standard dictionary of the English language.  Vol. 1-2.	A604426	1963-01-10	RE552865	1991-11-14	HarperCollins Publishers, Inc.|PWH							
				Frank Collinson, editing and arranging: Mary Whatley Clarke.	Life in the saddle.	A604654	1963-01-10	RE527835	1991-03-28	Mary Whatley Clarke|A							
				Nathaniel Benchley.	Catch a falling spy.	A604680	1963-01-10	RE562205	1991-12-19	Marjorie B. Benchley|W							
				Ludwig Koch-Isenberg, translator: Richard Winston & Clara Winston.	The Realm of the green Buddha.	A604719	1963-01-10	RE543167	1991-08-22	Penguin Books, USA, Inc.|PWH							
				William R. Gaede & Daniel F. Coogan.	Stimmen der Zeit.	A604843	1963-01-10	RE562134	1991-12-19	Daniel Coogan|A||Willim R. Gaede|A							
					Advance California reports.  Vol. 24, no. 1.	A608386	1963-01-10	RE565899	1991-12-30	Thomson Legal Publishing Company|PWH							
					Walt Disney's Sword in the stone; bk.	A608430	1963-01-10	RE557357	1991-12-09	Walt Disney Company|PWH							
					King Features weekly.	A608991	1963-01-10	RE553527	1991-11-21	King Features Syndicate, Inc.|PCW							
					King Features illustrated weekly.	A608997	1963-01-10	RE553533	1991-11-21	King Features Syndicate, Inc.|PCW							
					Ripley's Believe It or Not!  Cartoon feature.  Cartoon drawing and text: Paul Frehm.	A608997	1963-01-10	RE562622	1991-12-18	Ripley Entertainment, Inc.|PWH							
					Federal reporter, second series.  Vol. 306.	A609035	1963-01-10	RE542801	1991-08-19	West Publishing Company|PWH							
					North Carolina reporter, covering cases reported in South Eastern reporter, second series.  Vols. 119-126.	A609136	1963-01-10	RE541957	1991-08-19	West Publishing Company|PWH							
				the Lawyers Co-operative Publishing Company & Bancroft-Whitney Company.	American jurisprudence.  Vol. 6: assault and battery to attachment.	A609206	1963-01-10	RE534897	1991-07-01	Thomson Legal Publishing, Inc.|PWH							
				Alexander Isaevich Solzhenitsyn, with an introd. by Marvin L. Kalb, foreword by Alexander Tvardovsky, translated from the Russian by E. P. Dutton & Company, Inc. & Victor Gollancz, Ltd., employers for hire of translator: Ralph Parker.	One day in the life of Ivan Denisovich.	A609600	1963-01-10	RE522557	1991-02-06	Penguin Books USA, Inc.|PWH||Victor Gollancz, Ltd.|PWH							
				Bruce Nicoll, employee for hire of Clifton K. Hillegass.	Gulliver's travels; notes.	A611892	1963-01-10	RE526317	1991-02-25	Clifton K. Hillegass|PWH							
				Edward A. Steinhaus.	Insect pathology: an advanced treatise.  Vol. 1.	A613796	1963-01-10	RE541105	1991-08-08	Academic Press, Inc.|PCW							
				Herman Rosenberg & Donovan A. Johnson.	Exploring geometric spaces.  Ch. 8.	A614013	1963-01-10	RE546092	1991-09-25	Herman Rosenberg|A||Donovan A. Johnson|A							
					Duke of the K-9 patrol.  No. 1.	A614635	1963-01-10	RE527351	1991-01-24	Western Publishing Company, Inc.|PWH							
					He speaks from the cross--the seven last words.	A616708	1963-01-10	RE549213	1991-10-24	Fleming H. Revell Company|PWH							
				Stanley Weintraub.	C.P. Snow: a spectrum; science-criticism-fiction.	A619439	1963-01-10	RE543579	1991-08-23	Stanley Weintraub|A							
				Dell Publishing Company, Inc., employer for hire of Peter Judd, Basil Davidson & Ezekiel Mphahlele.	African independence.	A628052	1963-01-10	RE534195	1991-07-05	Bantam Doubleday Dell Publishing Group, Inc.|PWH							
				Egon Larsen.	Finding out about science; atoms and atomic energy.	AF22242	1963-01-10	RE563053	1991-12-23	Egon Larsen|A							
				Henry Brinton.	Sound.	AF22244	1963-01-10	RE536423	1991-07-17	John Richard Brinton|C							
					The Washington post and times herald.  Vol. 86, no. 36, Jan. 10, 1963.	B12530	1963-01-10	RE560176	1991-12-23	Washington Post Company|PCW							
